,date,name,code,dailyCases,cumulativeCases,dailyDeaths,cumulativeDeaths,newVaccinesGivenByPublishDate,cumVaccinesGivenByPublishDate,newPeopleVaccinatedFirstDoseByPublishDate,cumPeopleVaccinatedFirstDoseByPublishDate,newPeopleVaccinatedSecondDoseByPublishDate,cumPeopleVaccinatedSecondDoseByPublishDate
0,2021-10-17,England,E92000001,38543,7187635,41.0,121021.0,,,,,,
1,2021-10-16,England,E92000001,39624,7149533,123.0,120980.0,50175.0,79411887.0,19735.0,41389496.0,30440.0,38022391.0
2,2021-10-15,England,E92000001,37691,7110513,94.0,120857.0,61264.0,79361712.0,35884.0,41369761.0,25380.0,37991951.0
3,2021-10-14,England,E92000001,38488,7073467,110.0,120763.0,61674.0,79300448.0,38185.0,41333877.0,23489.0,37966571.0
4,2021-10-13,England,E92000001,36458,7035489,101.0,120653.0,57143.0,79238774.0,32315.0,41295692.0,24828.0,37943082.0
5,2021-10-12,England,E92000001,33287,7000356,147.0,120552.0,53083.0,79181631.0,30636.0,41263377.0,22447.0,37918254.0
6,2021-10-11,England,E92000001,32349,6967915,15.0,120405.0,43582.0,79128548.0,23232.0,41232741.0,20350.0,37895807.0
7,2021-10-10,England,E92000001,31096,6936327,34.0,120390.0,24754.0,79084966.0,9111.0,41209509.0,15643.0,37875457.0
8,2021-10-09,England,E92000001,31259,6906211,111.0,120356.0,48189.0,79060212.0,18438.0,41200398.0,29751.0,37859814.0
9,2021-10-08,England,E92000001,32157,6876192,109.0,120245.0,50542.0,79012023.0,25536.0,41181960.0,25006.0,37830063.0
10,2021-10-07,England,E92000001,33305,6845186,71.0,120136.0,49527.0,78961481.0,25319.0,41156424.0,24208.0,37805057.0
11,2021-10-06,England,E92000001,33450,6812848,99.0,120065.0,48654.0,78911954.0,24519.0,41131105.0,24135.0,37780849.0
12,2021-10-05,England,E92000001,28846,6780567,140.0,119966.0,59446.0,78863300.0,35193.0,41106586.0,24253.0,37756714.0
13,2021-10-04,England,E92000001,28251,6752536,13.0,119826.0,55530.0,78803854.0,30784.0,41071393.0,24746.0,37732461.0
14,2021-10-03,England,E92000001,25176,6725105,30.0,119813.0,28222.0,78748324.0,10720.0,41040609.0,17502.0,37707715.0
15,2021-10-02,England,E92000001,26794,6700702,103.0,119783.0,49585.0,78720102.0,18736.0,41029889.0,30849.0,37690213.0
16,2021-10-01,England,E92000001,28836,6674820,80.0,119680.0,61971.0,78670517.0,31978.0,41011153.0,29993.0,37659364.0
17,2021-09-30,England,E92000001,29826,6646963,87.0,119600.0,59007.0,78608546.0,28689.0,40979175.0,30318.0,37629371.0
18,2021-09-29,England,E92000001,29036,6617892,111.0,119513.0,57352.0,78549539.0,27445.0,40950486.0,29907.0,37599053.0
19,2021-09-28,England,E92000001,28808,6590514,141.0,119402.0,58236.0,78492187.0,28566.0,40923041.0,29670.0,37569146.0
20,2021-09-27,England,E92000001,29329,6561706,23.0,119261.0,49294.0,78433951.0,20704.0,40894475.0,28590.0,37539476.0
21,2021-09-26,England,E92000001,25538,6532847,37.0,119238.0,30290.0,78384657.0,8814.0,40873771.0,21476.0,37510886.0
22,2021-09-25,England,E92000001,28087,6507849,104.0,119201.0,60656.0,78354367.0,17607.0,40864957.0,43049.0,37489410.0
23,2021-09-24,England,E92000001,28199,6481363,120.0,119097.0,61433.0,78293711.0,21866.0,40847350.0,39567.0,37446361.0
24,2021-09-23,England,E92000001,29045,6453164,131.0,118977.0,63316.0,78232278.0,21588.0,40825484.0,41728.0,37406794.0
25,2021-09-22,England,E92000001,27317,6425056,121.0,118846.0,58138.0,78168962.0,18462.0,40803896.0,39676.0,37365066.0
26,2021-09-21,England,E92000001,24973,6398633,174.0,118725.0,56172.0,78110824.0,16924.0,40785434.0,39248.0,37325390.0
27,2021-09-20,England,E92000001,26905,6374123,27.0,118551.0,57107.0,78054652.0,15669.0,40768510.0,41438.0,37286142.0
28,2021-09-19,England,E92000001,22173,6347616,34.0,118524.0,40802.0,77997545.0,10344.0,40752841.0,30458.0,37244704.0
29,2021-09-18,England,E92000001,22956,6326046,131.0,118490.0,87762.0,77956743.0,21628.0,40742497.0,66134.0,37214246.0
30,2021-09-17,England,E92000001,23265,6303792,130.0,118359.0,72608.0,77868981.0,17351.0,40720869.0,55257.0,37148112.0
31,2021-09-16,England,E92000001,22949,6281236,123.0,118229.0,77915.0,77796373.0,18974.0,40703518.0,58941.0,37092855.0
32,2021-09-15,England,E92000001,22078,6258872,151.0,118106.0,77216.0,77718458.0,20120.0,40684544.0,57096.0,37033914.0
33,2021-09-14,England,E92000001,19739,6237505,152.0,117955.0,74229.0,77641242.0,17708.0,40664424.0,56521.0,36976818.0
34,2021-09-13,England,E92000001,21077,6218198,32.0,117803.0,70318.0,77567013.0,15511.0,40646716.0,54807.0,36920297.0
35,2021-09-12,England,E92000001,19913,6197654,42.0,117771.0,54626.0,77496695.0,11724.0,40631205.0,42902.0,36865490.0
36,2021-09-11,England,E92000001,23825,6178293,143.0,117729.0,109993.0,77442069.0,23925.0,40619481.0,86068.0,36822588.0
37,2021-09-10,England,E92000001,26653,6155149,114.0,117586.0,100642.0,77332076.0,21879.0,40595556.0,78763.0,36736520.0
38,2021-09-09,England,E92000001,27049,6129372,138.0,117472.0,108598.0,77231434.0,22006.0,40573677.0,86592.0,36657757.0
39,2021-09-08,England,E92000001,29286,6102850,158.0,117334.0,95957.0,77122836.0,20409.0,40551671.0,75548.0,36571165.0
40,2021-09-07,England,E92000001,27545,6074040,183.0,117176.0,95870.0,77026879.0,22866.0,40531262.0,73004.0,36495617.0
41,2021-09-06,England,E92000001,27202,6046799,28.0,116993.0,88035.0,76931009.0,18277.0,40508396.0,69758.0,36422613.0
42,2021-09-05,England,E92000001,27022,6019976,58.0,116965.0,75157.0,76842974.0,15892.0,40490119.0,59265.0,36352855.0
43,2021-09-04,England,E92000001,29614,5993444,102.0,116907.0,150314.0,76767817.0,33987.0,40474227.0,116327.0,36293590.0
44,2021-09-03,England,E92000001,31726,5964760,96.0,116805.0,127736.0,76617503.0,29614.0,40440240.0,98122.0,36177263.0
45,2021-09-02,England,E92000001,28686,5933034,144.0,116709.0,137772.0,76489767.0,33775.0,40410626.0,103997.0,36079141.0
46,2021-09-01,England,E92000001,24723,5904664,184.0,116565.0,139915.0,76351995.0,37829.0,40376851.0,102086.0,35975144.0
47,2021-08-31,England,E92000001,20967,5880134,36.0,116381.0,139621.0,76212080.0,34618.0,40339022.0,105003.0,35873058.0
48,2021-08-30,England,E92000001,21324,5859405,42.0,116345.0,67667.0,76072459.0,15530.0,40304404.0,52137.0,35768055.0
49,2021-08-29,England,E92000001,22501,5838323,49.0,116303.0,85257.0,76004792.0,20547.0,40288874.0,64710.0,35715918.0
50,2021-08-28,England,E92000001,25118,5816071,119.0,116254.0,154574.0,75919535.0,37991.0,40268327.0,116583.0,35651208.0
51,2021-08-27,England,E92000001,27545,5791272,86.0,116135.0,153641.0,75764961.0,38392.0,40230336.0,115249.0,35534625.0
52,2021-08-26,England,E92000001,29417,5764066,121.0,116049.0,173432.0,75611320.0,46165.0,40191944.0,127267.0,35419376.0
53,2021-08-25,England,E92000001,27350,5734967,135.0,115928.0,199870.0,75437888.0,57563.0,40145779.0,142307.0,35292109.0
54,2021-08-24,England,E92000001,23474,5707906,152.0,115793.0,155166.0,75238018.0,45945.0,40088216.0,109221.0,35149802.0
55,2021-08-23,England,E92000001,24158,5684645,29.0,115641.0,150979.0,75082852.0,37974.0,40042271.0,113005.0,35040581.0
56,2021-08-22,England,E92000001,25952,5660725,33.0,115612.0,128670.0,74931873.0,32424.0,40004297.0,96246.0,34927576.0
57,2021-08-21,England,E92000001,26982,5635046,97.0,115579.0,235225.0,74803203.0,61187.0,39971873.0,174038.0,34831330.0
58,2021-08-20,England,E92000001,29576,5608339,92.0,115482.0,197011.0,74567978.0,51538.0,39910686.0,145473.0,34657292.0
59,2021-08-19,England,E92000001,29762,5579087,95.0,115390.0,201518.0,74370967.0,47632.0,39859148.0,153886.0,34511819.0
60,2021-08-18,England,E92000001,28648,5549621,86.0,115295.0,187290.0,74169449.0,39721.0,39811516.0,147569.0,34357933.0
61,2021-08-17,England,E92000001,22712,5521231,154.0,115209.0,154386.0,73982159.0,33478.0,39771795.0,120908.0,34210364.0
62,2021-08-16,England,E92000001,23171,5498742,20.0,115055.0,146990.0,73827773.0,28992.0,39738317.0,117998.0,34089456.0
63,2021-08-15,England,E92000001,22859,5475833,54.0,115035.0,126710.0,73680783.0,24829.0,39709325.0,101881.0,33971458.0
64,2021-08-14,England,E92000001,26700,5453294,83.0,114981.0,213141.0,73554073.0,39423.0,39684496.0,173718.0,33869577.0
65,2021-08-13,England,E92000001,28679,5426971,86.0,114898.0,176166.0,73340932.0,32476.0,39645073.0,143690.0,33695859.0
66,2021-08-12,England,E92000001,28093,5398629,81.0,114812.0,200507.0,73164766.0,35082.0,39612597.0,165425.0,33552169.0
67,2021-08-11,England,E92000001,26647,5370904,91.0,114731.0,179118.0,72964259.0,33164.0,39577515.0,145954.0,33386744.0
68,2021-08-10,England,E92000001,20630,5344609,132.0,114640.0,152035.0,72785141.0,28314.0,39544351.0,123721.0,33240790.0
69,2021-08-09,England,E92000001,21915,5324191,26.0,114508.0,133219.0,72633106.0,20933.0,39516037.0,112286.0,33117069.0
70,2021-08-08,England,E92000001,24196,5302555,35.0,114482.0,112939.0,72499887.0,18607.0,39495104.0,94332.0,33004783.0
71,2021-08-07,England,E92000001,25877,5278675,88.0,114447.0,218028.0,72386948.0,33159.0,39476497.0,184869.0,32910451.0
72,2021-08-06,England,E92000001,28321,5253181,81.0,114359.0,164204.0,72168920.0,27032.0,39443338.0,137172.0,32725582.0
73,2021-08-05,England,E92000001,26512,5225224,69.0,114278.0,174409.0,72004716.0,30986.0,39416306.0,143423.0,32588410.0
74,2021-08-04,England,E92000001,26393,5199102,101.0,114209.0,160361.0,71830307.0,28780.0,39385320.0,131581.0,32444987.0
75,2021-08-03,England,E92000001,19012,5173082,123.0,114108.0,133478.0,71669946.0,24874.0,39356540.0,108604.0,32313406.0
76,2021-08-02,England,E92000001,19175,5154292,17.0,113985.0,116879.0,71536468.0,22454.0,39331666.0,94425.0,32204802.0
77,2021-08-01,England,E92000001,21645,5135378,52.0,113968.0,110961.0,71419589.0,18545.0,39309212.0,92416.0,32110377.0
78,2021-07-31,England,E92000001,23949,5114064,54.0,113916.0,215717.0,71308628.0,32892.0,39290667.0,182825.0,32017961.0
79,2021-07-30,England,E92000001,26241,5090505,55.0,113862.0,173398.0,71092911.0,30683.0,39257775.0,142715.0,31835136.0
80,2021-07-29,England,E92000001,27524,5064671,67.0,113807.0,181223.0,70919513.0,35751.0,39227092.0,145472.0,31692421.0
81,2021-07-28,England,E92000001,24367,5037630,73.0,113740.0,163540.0,70738290.0,32492.0,39191341.0,131048.0,31546949.0
82,2021-07-27,England,E92000001,20290,5013664,121.0,113667.0,147510.0,70574750.0,29182.0,39158849.0,118328.0,31415901.0
83,2021-07-26,England,E92000001,22181,4993657,12.0,113546.0,141144.0,70427240.0,25220.0,39129667.0,115924.0,31297573.0
84,2021-07-25,England,E92000001,25434,4972040,26.0,113534.0,114817.0,70286096.0,20382.0,39104447.0,94435.0,31181649.0
85,2021-07-24,England,E92000001,28968,4947127,74.0,113508.0,216843.0,70171279.0,38958.0,39084065.0,177885.0,31087214.0
86,2021-07-23,England,E92000001,32792,4918669,56.0,113434.0,192649.0,69954436.0,37888.0,39045107.0,154761.0,30909329.0
87,2021-07-22,England,E92000001,35939,4886612,58.0,113378.0,195702.0,69761787.0,39457.0,39007219.0,156245.0,30754568.0
88,2021-07-21,England,E92000001,39504,4851264,63.0,113320.0,185107.0,69566085.0,38826.0,38967762.0,146281.0,30598323.0
89,2021-07-20,England,E92000001,43261,4812460,82.0,113257.0,159820.0,69380978.0,33657.0,38928936.0,126163.0,30452042.0
90,2021-07-19,England,E92000001,34657,4769632,15.0,113175.0,144013.0,69221158.0,31469.0,38895279.0,112544.0,30325879.0
91,2021-07-18,England,E92000001,44777,4735387,21.0,113160.0,133126.0,69077145.0,27654.0,38863810.0,105472.0,30213335.0
92,2021-07-17,England,E92000001,50955,4691172,35.0,113139.0,255690.0,68944019.0,59268.0,38836156.0,196422.0,30107863.0
93,2021-07-16,England,E92000001,47360,4640922,42.0,113104.0,214183.0,68688329.0,50247.0,38776888.0,163936.0,29911441.0
94,2021-07-15,England,E92000001,44523,4594159,44.0,113062.0,219645.0,68474146.0,52493.0,38726641.0,167152.0,29747505.0
95,2021-07-14,England,E92000001,37895,4550298,36.0,113018.0,201340.0,68254501.0,50005.0,38674148.0,151335.0,29580353.0
96,2021-07-13,England,E92000001,32883,4512957,45.0,112982.0,174661.0,68053161.0,49756.0,38624143.0,124905.0,29429018.0
97,2021-07-12,England,E92000001,30619,4480518,6.0,112937.0,145001.0,67878500.0,45184.0,38574387.0,99817.0,29304113.0
98,2021-07-11,England,E92000001,28421,4450372,25.0,112931.0,114692.0,67733499.0,33937.0,38529203.0,80755.0,29204296.0
99,2021-07-10,England,E92000001,29732,4422370,26.0,112906.0,256895.0,67618807.0,82150.0,38495266.0,174745.0,29123541.0
100,2021-07-09,England,E92000001,31231,4393205,22.0,112880.0,221558.0,67361912.0,77955.0,38413116.0,143603.0,28948796.0
101,2021-07-08,England,E92000001,28421,4362481,31.0,112858.0,218264.0,67140354.0,82807.0,38335161.0,135457.0,28805193.0
102,2021-07-07,England,E92000001,27516,4334634,28.0,112827.0,201040.0,66922090.0,72814.0,38252354.0,128226.0,28669736.0
103,2021-07-06,England,E92000001,25295,4307618,30.0,112799.0,180672.0,66721050.0,71524.0,38179540.0,109148.0,28541510.0
104,2021-07-05,England,E92000001,23286,4282762,7.0,112769.0,171836.0,66540378.0,63859.0,38108016.0,107977.0,28432362.0
105,2021-07-04,England,E92000001,20454,4259710,15.0,112762.0,148420.0,66368542.0,62672.0,38044157.0,85748.0,28324385.0
106,2021-07-03,England,E92000001,21317,4239686,15.0,112747.0,287253.0,66220122.0,121588.0,37981485.0,165665.0,28238637.0
107,2021-07-02,England,E92000001,22393,4218807,22.0,112732.0,250234.0,65932869.0,107959.0,37859897.0,142275.0,28072972.0
108,2021-07-01,England,E92000001,22948,4196833,16.0,112710.0,287852.0,65682635.0,133675.0,37751938.0,154177.0,27930697.0
109,2021-06-30,England,E92000001,21293,4174318,11.0,112694.0,259490.0,65394783.0,120497.0,37618263.0,138993.0,27776520.0
110,2021-06-29,England,E92000001,16802,4153487,22.0,112683.0,230860.0,65135293.0,115376.0,37497766.0,115484.0,27637527.0
111,2021-06-28,England,E92000001,18702,4136940,3.0,112661.0,213814.0,64904433.0,106496.0,37382390.0,107318.0,27522043.0
112,2021-06-27,England,E92000001,11560,4118462,9.0,112658.0,216359.0,64690619.0,118366.0,37275894.0,97993.0,27414725.0
113,2021-06-26,England,E92000001,15136,4107155,20.0,112649.0,385009.0,64474260.0,212685.0,37157528.0,172324.0,27316732.0
114,2021-06-25,England,E92000001,13498,4092346,15.0,112629.0,310890.0,64089251.0,177515.0,36944843.0,133375.0,27144408.0
115,2021-06-24,England,E92000001,13068,4079362,16.0,112614.0,339069.0,63778361.0,202390.0,36767328.0,136679.0,27011033.0
116,2021-06-23,England,E92000001,12765,4066294,13.0,112598.0,316201.0,63439292.0,187513.0,36564938.0,128688.0,26874354.0
117,2021-06-22,England,E92000001,9096,4053782,23.0,112585.0,486377.0,63123091.0,275647.0,36377425.0,210730.0,26745666.0
118,2021-06-21,England,E92000001,8766,4044830,5.0,112562.0,,62636714.0,,36101778.0,,26534936.0
119,2021-06-20,England,E92000001,7778,4036230,6.0,112557.0,220817.0,62636714.0,142223.0,36101778.0,78594.0,26534936.0
120,2021-06-19,England,E92000001,8954,4028664,12.0,112551.0,451039.0,62415897.0,255393.0,35959555.0,195646.0,26456342.0
121,2021-06-18,England,E92000001,9185,4019956,9.0,112539.0,358276.0,61964858.0,196246.0,35704162.0,162030.0,26260696.0
122,2021-06-17,England,E92000001,9371,4010977,15.0,112530.0,393315.0,61606582.0,217157.0,35507916.0,176158.0,26098666.0
123,2021-06-16,England,E92000001,7642,4001803,8.0,112515.0,350994.0,61213267.0,170367.0,35290759.0,180627.0,25922508.0
124,2021-06-15,England,E92000001,6486,3994408,8.0,112507.0,330350.0,60862273.0,154647.0,35120392.0,175703.0,25741881.0
125,2021-06-14,England,E92000001,6647,3988008,3.0,112499.0,288868.0,60531923.0,114606.0,34965745.0,174262.0,25566178.0
126,2021-06-13,England,E92000001,6269,3981497,7.0,112496.0,277315.0,60243055.0,123866.0,34851139.0,153449.0,25391916.0
127,2021-06-12,England,E92000001,6601,3975399,10.0,112489.0,504957.0,59965740.0,228144.0,34727273.0,276813.0,25238467.0
128,2021-06-11,England,E92000001,6782,3968986,16.0,112479.0,428780.0,59460783.0,177139.0,34499129.0,251641.0,24961654.0
129,2021-06-10,England,E92000001,6436,3962371,5.0,112463.0,422093.0,59032003.0,173443.0,34321990.0,248650.0,24710013.0
130,2021-06-09,England,E92000001,6201,3956096,5.0,112458.0,403646.0,58609910.0,149733.0,34148547.0,253913.0,24461363.0
131,2021-06-08,England,E92000001,5250,3950123,13.0,112453.0,361765.0,58206264.0,109068.0,33998814.0,252697.0,24207450.0
132,2021-06-07,England,E92000001,4913,3944955,0.0,112440.0,333746.0,57844499.0,89639.0,33889746.0,244107.0,23954753.0
133,2021-06-06,England,E92000001,4405,3940141,4.0,112440.0,317112.0,57510753.0,99621.0,33800107.0,217491.0,23710646.0
134,2021-06-05,England,E92000001,4810,3935854,12.0,112436.0,590645.0,57193641.0,175001.0,33700486.0,415644.0,23493155.0
135,2021-06-04,England,E92000001,5102,3931158,9.0,112424.0,471939.0,56602996.0,150337.0,33525485.0,321602.0,23077511.0
136,2021-06-03,England,E92000001,4310,3926154,13.0,112415.0,470861.0,56131057.0,157335.0,33375148.0,313526.0,22755909.0
137,2021-06-02,England,E92000001,3486,3921939,11.0,112402.0,421631.0,55660196.0,132668.0,33217813.0,288963.0,22442383.0
138,2021-06-01,England,E92000001,2539,3918522,0.0,112391.0,354986.0,55238565.0,75701.0,33085145.0,279285.0,22153420.0
139,2021-05-31,England,E92000001,2854,3916049,0.0,112391.0,225622.0,54883579.0,70948.0,33009444.0,154674.0,21874135.0
140,2021-05-30,England,E92000001,2621,3913295,6.0,112391.0,278637.0,54657957.0,99213.0,32938496.0,179424.0,21719461.0
141,2021-05-29,England,E92000001,2747,3910803,6.0,112385.0,537283.0,54379320.0,155467.0,32839283.0,381816.0,21540037.0
142,2021-05-28,England,E92000001,3434,3908214,8.0,112379.0,555477.0,53842037.0,174622.0,32683816.0,380855.0,21158221.0
143,2021-05-27,England,E92000001,2936,3904934,8.0,112371.0,597552.0,53286560.0,223510.0,32509194.0,374042.0,20777366.0
144,2021-05-26,England,E92000001,2540,3902160,8.0,112363.0,574865.0,52689008.0,206311.0,32285684.0,368554.0,20403324.0
145,2021-05-25,England,E92000001,2081,3899813,13.0,112355.0,484551.0,52114143.0,157084.0,32079373.0,327467.0,20034770.0
146,2021-05-24,England,E92000001,1972,3897815,3.0,112342.0,375156.0,51629592.0,95484.0,31922289.0,279672.0,19707303.0
147,2021-05-23,England,E92000001,1734,3895920,3.0,112339.0,321770.0,51254436.0,101708.0,31826805.0,220062.0,19427631.0
148,2021-05-22,England,E92000001,2242,3894329,6.0,112336.0,686264.0,50932666.0,178251.0,31725097.0,508013.0,19207569.0
149,2021-05-21,England,E92000001,2303,3892258,6.0,112330.0,563468.0,50246402.0,192008.0,31546846.0,371460.0,18699556.0
150,2021-05-20,England,E92000001,2307,3890081,6.0,112324.0,601960.0,49682934.0,234818.0,31354838.0,367142.0,18328096.0
151,2021-05-19,England,E92000001,2151,3887954,3.0,112318.0,544999.0,49080974.0,235979.0,31120020.0,309020.0,17960954.0
152,2021-05-18,England,E92000001,2008,3886364,5.0,112315.0,423904.0,48535975.0,154621.0,30884041.0,269283.0,17651934.0
153,2021-05-17,England,E92000001,1645,3889132,3.0,112310.0,296388.0,48112071.0,85946.0,30729420.0,210442.0,17382651.0
154,2021-05-16,England,E92000001,1471,3887487,3.0,112307.0,263207.0,47815683.0,105520.0,30643474.0,157687.0,17172209.0
155,2021-05-15,England,E92000001,1614,3886016,7.0,112304.0,559726.0,47552476.0,205962.0,30537954.0,353764.0,17014522.0
156,2021-05-14,England,E92000001,1828,3884402,15.0,112297.0,531484.0,46992750.0,185059.0,30331992.0,346425.0,16660758.0
157,2021-05-13,England,E92000001,2229,3882574,8.0,112282.0,552470.0,46461266.0,173820.0,30146933.0,378650.0,16314333.0
158,2021-05-12,England,E92000001,1804,3880345,11.0,112274.0,549458.0,45908796.0,146934.0,29973113.0,402524.0,15935683.0
159,2021-05-11,England,E92000001,2117,3878541,18.0,112263.0,407430.0,45359338.0,98515.0,29826179.0,308915.0,15533159.0
160,2021-05-10,England,E92000001,2009,3876424,0.0,112245.0,268833.0,44951908.0,76110.0,29727664.0,192723.0,15224244.0
161,2021-05-09,England,E92000001,1418,3874415,2.0,112245.0,233651.0,44683075.0,73338.0,29651554.0,160313.0,15031521.0
162,2021-05-08,England,E92000001,1742,3872997,5.0,112243.0,541513.0,44449424.0,137003.0,29578216.0,404510.0,14871208.0
163,2021-05-07,England,E92000001,2142,3871255,13.0,112238.0,522249.0,43907911.0,107518.0,29441213.0,414731.0,14466698.0
164,2021-05-06,England,E92000001,2194,3869113,12.0,112225.0,520826.0,43385662.0,101594.0,29333695.0,419232.0,14051967.0
165,2021-05-05,England,E92000001,1906,3866919,27.0,112213.0,456344.0,42864836.0,107791.0,29232101.0,348553.0,13632735.0
166,2021-05-04,England,E92000001,1659,3865013,3.0,112186.0,310900.0,42408492.0,99261.0,29124310.0,211639.0,13284182.0
167,2021-05-03,England,E92000001,1453,3863354,1.0,112183.0,158898.0,42097592.0,59113.0,29025049.0,99785.0,13072543.0
168,2021-05-02,England,E92000001,1377,3861901,13.0,112182.0,208177.0,41938694.0,70777.0,28965936.0,137400.0,12972758.0
169,2021-05-01,England,E92000001,1642,3860524,6.0,112169.0,452789.0,41730517.0,123619.0,28895159.0,329170.0,12835358.0
170,2021-04-30,England,E92000001,2046,3858882,14.0,112163.0,477124.0,41277728.0,115366.0,28771540.0,361758.0,12506188.0
171,2021-04-29,England,E92000001,2103,3856836,15.0,112149.0,506019.0,40800604.0,110976.0,28656174.0,395043.0,12144430.0
172,2021-04-28,England,E92000001,1829,3854733,27.0,112134.0,497504.0,40294585.0,103352.0,28545198.0,394152.0,11749387.0
173,2021-04-27,England,E92000001,2410,3852904,16.0,112107.0,398683.0,39797081.0,85067.0,28441846.0,313616.0,11355235.0
174,2021-04-26,England,E92000001,1752,3850494,3.0,112091.0,317251.0,39398398.0,67483.0,28356779.0,249768.0,11041619.0
175,2021-04-25,England,E92000001,1401,3848742,7.0,112088.0,288745.0,39081147.0,61586.0,28289296.0,227159.0,10791851.0
176,2021-04-24,England,E92000001,1804,3847341,27.0,112081.0,602866.0,38792402.0,124858.0,28227710.0,478008.0,10564692.0
177,2021-04-23,England,E92000001,2277,3845537,38.0,112054.0,501800.0,38189536.0,107656.0,28102852.0,394144.0,10086684.0
178,2021-04-22,England,E92000001,2315,3843260,11.0,112016.0,449663.0,37687736.0,103988.0,27995196.0,345675.0,9692540.0
179,2021-04-21,England,E92000001,1943,3840945,20.0,112005.0,432476.0,37238073.0,92703.0,27891208.0,339773.0,9346865.0
